seed_generation,corpus_id,openalex_id,title,doi,families,discovery_systems,occurrence_count,seed_basis
0,CWC-E2F1740656C9,W7165664683,ReefHealthNet: Turbidity-Aware CNN–ViT Fusion for Coral Health Grading,10.1109/icirca69024.2026.11570434,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C446CEEF0433,W2156742864,"Influence of turbidity regime on larval settlement patterns of stony coral Pocillopora damicornis in Polhena reef, Sri Lanka",10.4038/sljas.v15i0.5484,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EB4C5A9AEE4C,W2900378478,"THE MAINTENANCE MECHANISM OF REGULAR HIGHER TURBIDITY CONTRIBUTE TO SURVIVE FROM CORAL BLEACHING IN THE INNER PART OF KABIRA BAY, ISHIGAKI ISLAND",10.2208/kaigan.74.i_1201,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-623D24B2C390,W4297906891,"The Effectiveness of Using Coral Stone and Shell Powder as Natural Coagulants in Reducing Mn, Fe and Turbidity Levels in Water Using the Backwash Method",10.36349/easjmb.2022.v05i09.002,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C439E7BB8DC4,W3204777575,"Shallow-water Sponges from a High-sedimentation Estuarine Bay (Brunei, Northwest Borneo, Southeast Asia)",10.22146/jtbb.66435,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A3494373F3B6,W9030647,"The status of coral reefs and rate of sedimentation at Pulau Sepanggar and Batu Point, Pulau Gaya, Kota Kinabalu",,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5F8C763A2740,W7117566876,"Assessment of the impact of sediment dispersion on coral reef ecosystems caused by submarine cable installation in the Con Dao Archipelago, Vietnam",10.15625/1859-3097/23078,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E5D914886B93,W2183289174,Using coral-based records to assess the effects of terrestrially-derived sediments on reef development at the community and skeletal microarchitectural level,,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C3A7849F34F6,W2998613052,"Trace Metal Concentrations in Coral Growth Bands as Indicators of Timing and Extent of a Mine Tailings Spill, Marinduque Island, Philippines",,SED_TAILINGS,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7426BA24511D,W2128453449,Modification of Coral Reef Zonation by Terrigenous Sediment Stress,10.2307/3514736,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-795F0D1A5264,W4401001147,Fine‐grained sediment production by endolithic sponges on ...,10.1002/lno.12640,SED_DEPOSITION,Grey literature,6,title organism+stressor; >=2 systems or >=3 occurrences
