query_id,family,source,date_searched,paper_id,corpus_id,title,authors,year,publication_date,venue,publication_types,doi,arxiv_id,pubmed_id,url,is_open_access,open_access_pdf_url,citation_count,reference_count,influential_citation_count,fields_of_study,s2_fields_of_study,abstract
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,34c301b512c9a902b3cd11698c21fe2a3b2ada63,34508547,"Long-term coral community records from Lugger Shoal on the terrigenous inner-shelf of the central Great Barrier Reef, Australia",C. Perry; S. Smithers; K. G. Johnson,2009,2009-07-04,Coral reefs,,10.1007/s00338-009-0528-2,,,https://www.semanticscholar.org/paper/34c301b512c9a902b3cd11698c21fe2a3b2ada63,False,,55,37,4,Geology,Geology; Environmental Science; Geology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,34c792a26959fa7add54d67c2cd5ad0ac9f60c85,129845106,"Palaeogene Macrofossils from CRP-3 Drillhole, Victoria Land Basin, Antarctica",M. Taviani; A. Beu,2001,,,,,,,https://www.semanticscholar.org/paper/34c792a26959fa7add54d67c2cd5ad0ac9f60c85,False,,12,29,2,Geology,Geology; Geology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,353e52693e0f488524bfacba64d76a891c5bcdc0,132816598,"Late Quaternary geomorphology, seabed evolution, and terrigenous sediment delivery to the Pandora and Moresby Troughs, Gulf of Papua",E. Septama; S. Bentley,2016,2016-09-01,,,10.1016/J.MARGEO.2016.06.004,,,https://www.semanticscholar.org/paper/353e52693e0f488524bfacba64d76a891c5bcdc0,False,,7,50,0,Geology,Geology; Geology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,354b1d04a5f8cb0e23f7af11a8e6e4ba4df3426e,206772849,Tolerance to long-term exposure of suspended benthic sediments and drill cuttings in the cold-water coral Lophelia pertusa.,A. Larsson; D. van Oevelen; A. Purser; L. Thomsen,2013,2013-05-15,Marine Pollution Bulletin,JournalArticle,10.1016/j.marpolbul.2013.02.033,,23510599,https://www.semanticscholar.org/paper/354b1d04a5f8cb0e23f7af11a8e6e4ba4df3426e,False,,95,73,13,Geology; Medicine,Geology; Medicine; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,35613642a7d126b24681406bc7e8fe03519b552a,201353083,PROFIL DAN PERSEPSI NELAYAN TERHADAP PERUBAHAN HASIL TANGKAPAN IKAN PERAIRAN PANTAI DI TELUK AMBON,B. G. Hutubessy; F. Silooy; A. Tupamahu; S. Siaheinenia; J. B. Pailin; R. Tawari,2019,2019-04-30,JURNAL ENGGANO,,10.31186/JENGGANO.4.1.43-51,,,https://www.semanticscholar.org/paper/35613642a7d126b24681406bc7e8fe03519b552a,True,https://ejournal.unib.ac.id/index.php/jurnalenggano/article/download/7132/pdf,0,0,0,,,"Nelayan mengetahui sumberdaya laut secara rinci, juga lingkungan mereka dan aktifitas penangkapan yang mereka lalukan, dan pengetahuan ini jarang dikoleksi secara sistimatik. Penelitian ini dilakukan untuk menguji persepsi nelayan terhadap perubahan hasil tangkapan dan penyebabnya. Kami mewawancarai nelayan pantai Haive Besar dengan menggunakan kuisioner yang sifatnya semi terstruktur. Informasi pribadi nelayan seperti umur dan pengalaman menangkap ikan, aktifitas penangkapan seperti alat yang digunakan dan daerah penangkapan, serta pengetahuan mereka tentang perubahan ekosistem menjadi topik pertanyaan di dalam kuisioner. Nelayan dengan usia karir menengah (21-35 tahun) lebih banyak dibandingkan nelayan usia karir muda dan karir tua. Nelayan mendeteksi perubahan pada ekosistem daerah penangkapan mereka seperti banyaknya sampah, limbah minyak, rusak dan berkurangnya habitat karang dan lamun serta kekeruhan. Dampak yang nelayan rasakan adalah hasil tangkapan yang semakin berkurang bahkan tidak ada lagi. Persepsi nelayan terhadap perubahan ekosistem dan hasil tangkapan mereka menjadi dasar bagi penelitian selanjutnya seperti fisheries assessment. FISHERS’ PROFILE AND PERCEPTION ON THE SHIFTING OF CATCH ON THE COAST OF AMBON BAY. Fishers have detailed knowledge of their resources, their environment, and their fishing practices that is rarely systematically collected. This study was undertaken to examine perceptions of fishers on the shifting of catch and the occasion of the changing. We conducted an interview with coastal Hative Besar fishers using a semi-structured questioner. Fishers’ profiles such as age and years at fishery, gears and fishing grounds was one part of the questions. Other part was fishers’ ecological knowledge focused on environmental condition and shifting catch. More fishers with middle career (21-35 year in fishery) than young and old careers were interviewed. Environmental changes included waste in the water, oil, corals and seagrasses degradation, and turbidity affected the catch of fishers. Fish became difficult to be found. We learn from this study that fishers’ perception is an important tool for further fisheries assessment study."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,3575a882f5f50118a7394cd21de622ca5d41bfe8,54175811,Sediment transport in the presence of large reef bottom roughness,A. Pomeroy; Ryan J. Lowe; M. Ghisalberti; C. Storlazzi; G. Symonds; D. Roelvink,2017,2017-02-01,,,10.1002/2016JC011755,,,https://www.semanticscholar.org/paper/3575a882f5f50118a7394cd21de622ca5d41bfe8,True,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2016JC011755,55,59,2,Geology,Geology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,35c1a30a89d188a5d604054d57b04804db72405a,129338694,Zonation of Unstructured Coral Reef in Various Region of Indo-Pacific,Y. Y. Latypov,2014,2014-07-28,,,,,,https://www.semanticscholar.org/paper/35c1a30a89d188a5d604054d57b04804db72405a,False,,0,0,0,Geology,Geology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,35caa94c6497f8000645c697e34b0824c8f2e664,210343292,"Impacts of sedimentation on coral reefs in Inner Ambon Bay, Indonesia",G. Limmon; A M Marasabessy,2019,2019-10-01,IOP Conference Series: Earth and Environment,Conference; Review,10.1088/1755-1315/339/1/012035,,,https://www.semanticscholar.org/paper/35caa94c6497f8000645c697e34b0824c8f2e664,True,https://iopscience.iop.org/article/10.1088/1755-1315/339/1/012035/pdf,10,15,2,Environmental Science; Physics,Environmental Science; Physics; Environmental Science,"Sedimentation is one of the limiting factors for coral life. Suspended and deposited sediment have negative effects on the coral community. The rate of sedimentation can lead to low coral cover, low growth rate and low recruitment. Sediment that enters inner Ambon bay comes from 8 rivers around the bay. In this research, we assess coral reefs condition, calculate the rate of sedimentation, analyze effects of sedimentation on the coral reefs, and observe the change of coral reefs condition in inner Ambon Bay. Distribution and general condition of coral reefs was observed using manta tow method. Three places were then chosen to be surveyed in detail using line intercept transect to determine the percentage of coral cover. Resuspendedsedimet were measured by using sediment traps placed on coral reefs for 3 days. Sea water was collected with Niskin bottle, filtered and analyzed in laboratory to determine suspended particulate matter. The results showed that percentage of coral cover in Hunut, Kate-Kate and Halong are 5.62%, 5.26%, and 8.92% respectively and fall into the category of poor coral reef condition. The percentage of coral cover decreased progressively since 1985. The suspended particulate matter in three locations is more than 20 mg/l and resuspension sediment at Kate-kate is 18.39 mg/cm2/day, Hunut 16.29 mg/cm2/day, and Halong 10.12 mg/cm2/day. The degree of sedimentation in inner Ambon Bay is at the level of moderate to severe."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,35e6c29b1cce02c46ee93fc30c65bd772906e15e,279770779,"Evaluating Coral Farming Strategies in Mauritius: A Comparative Study of Nursery Types, Biodiversity and Environmental Conditions at Pointe Aux Feuilles and Flic-en-Flac",N. Nazurally; A. Pomeroy; R. Lowe; Inesh Narayanan; Baruch Rinkevich,2025,2025-06-29,Journal of Marine Science and Engineering,JournalArticle,10.3390/jmse13071268,,,https://www.semanticscholar.org/paper/35e6c29b1cce02c46ee93fc30c65bd772906e15e,True,https://www.mdpi.com/2077-1312/13/7/1268/pdf?version=1751192190,6,40,0,,Environmental Science,"Climate change and anthropogenic stressors are accelerating coral reef degradation, prompting urgent restoration strategies. This study evaluates the performance of two coral nursery types, floating mid-water nurseries (FNs) and bottom-attached table nurseries (TNs), at two contrasting reef environments in Mauritius: the degraded, high sedimentation site of Flic-en-Flac (FEF) and the more pristine Pointe aux Feuilles (PAF). Coral fragments from Millepora sp., Acropora muricata, Acropora selago, and Pocillopora damicornis were monitored over three years for survivorship, growth, and linear extension rate (LER). Survivorship exceeded 88% in all cases, with Millepora sp. in PAF–TN achieving the highest rate (99.8%) and P. damicornis in FEF–FN the lowest (88%). Growth was greatest at PAF–TN, where Millepora sp. reached a mean length of 27.25 cm and LER of 9.66 mm y−1. In contrast, the same species in FEF–TN averaged only 3.64 cm in length and 3.44 mm y−1 in LER. Environmental conditions including higher turbidity, nitrate, and phosphate at FEF, and higher phytoplankton density at PAF significantly influenced coral performance. We propose a site-specific nursery selection framework, including FNs for high-sediment areas and TNs for protected and biodiverse sites, to support more effective coral farming outcomes in island restoration programs."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,35f04ba7d2926b06ba4aa4eebfe2dd7481b135d1,131572603,Physical Correlation and Depositional Environments of Upper Silurian Rubbly Limestone Facies in the Canadian Arctic Islands,G. Narbonne; O. Dixon,1982,,,,,,,https://www.semanticscholar.org/paper/35f04ba7d2926b06ba4aa4eebfe2dd7481b135d1,False,,5,0,0,Geology,Geology; Geology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,36192f85bea876d1c87ce4bbfdbf9ac53377c89e,8210359,"Government conservation policies on Mexican coastal areas: is ""top-down"" management working?",H. Nava; M. Ramírez‐Herrera,2011,2011-01-26,Revista de Biología Tropical,JournalArticle; Review,10.15517/RBT.V59I4.3414,,22208068,https://www.semanticscholar.org/paper/36192f85bea876d1c87ce4bbfdbf9ac53377c89e,True,https://revistas.ucr.ac.cr/index.php/rbt/article/download/3414/3318,16,83,0,Medicine; Geography,Medicine; Geography; Environmental Science; Political Science,"Marine and terrestrial ecosystems are declining globally due to environmental degradation and poorly planned resource use. Traditionally, local government agencies have been responsible of the management of natural reserves to preserve biodiversity. Nonetheless, much of these approaches have failed, suggesting the development of more integrative strategies. In order to discuss the importance of a holistic approach in conservation initiatives, coastal and underwater landscape value and biological/environmental indicators of coral reef degradation were assessed using the study case of Zihuatanejo, Guerrero coastal area. This area shelters representative coral reef structures of the Eastern Pacific coast and its terrestrial biodiversity and archaeology enhance the high value of its coastal area. This study explored the landscape value of both terrestrial and marine ecosystems using the geomorphosite approach in two sites on the Zihuatanejo coastal area: Caleta de Chon and Manzanillo Beach. Sedimentation rate, water transparency, chlorophyll and total suspended solids were recorded underwater in each site for environmental characterization. 50 photo-quadrants on five transects were surveyed between 3-4m depth to record coverage (%) of living corals, dead corals, algae, sand and rocks. The conservation status of coral reefs was assessed by the coral mortality index (MI). Landscape values showed that both terrestrial and marine ecosystems had important scientific and aesthetic values, being Manzanillo Beach the site with the highest potential for conservation initiatives (TtV = 14.2). However, coral reefs face elevated sedimentation rates (up to 1.16 kg/m2d) and low water transparency (less of 5m) generated by coastal land use changes that have increased soil erosion in the adjacent coastal area. High coverage of dead corals (23.6%) and algae (up to 29%) confirm the low values in conservation status of coral reefs (MI = 0.5), reflecting a poorly-planned management. Current conditions are the result of ""top-down"" conservation strategies in Zihuatanejo, as Federal and Municipal authorities do not coordinate, disregard local community in coral reef management, and ignore the intimate relationship between the coastal and marine realms. This work confirms the importance of conservation strategies with a holistic approach, considering both terrestrial and marine ecosystems in coastal areas; and that these initiatives should include local coastal communities in management and decision-taking processes done by government authorities."
